season,team_id,team_name,train_offense_coeff,train_defense_coeff,test_offense_coeff,test_defense_coeff
2023,195,Texas Tech,0.8415119083317907,-0.8415119083317907,0.6225039943492076,-0.6225039943492076
2023,53,Florida,0.8398423533185249,-0.8398423533185249,0.8598076728628148,-0.8598076728628148
2023,168,San José State,0.8357321699517288,-0.8357321699517288,-0.15542474180150007,0.15542474180150007
2023,72,Idaho,0.8276821504268409,-0.8276821504268409,0.19231525280008668,-0.19231525280008668
2023,200,Tulane,0.8003311424674461,-0.8003311424674461,0.36730802992953066,-0.36730802992953066
2023,170,South Carolina,0.7623184894307427,-0.7623184894307427,0.9155358769545748,-0.9155358769545748
2023,65,Georgia Tech,0.754248078395929,-0.754248078395929,0.45768976277604445,-0.45768976277604445
2023,146,Oklahoma State,0.7501017629244278,-0.7501017629244278,0.6754823975534866,-0.6754823975534866
2023,120,NC State,0.7334359642886569,-0.7334359642886569,1.2035621284106532,-1.2035621284106532
2023,36,Clemson,0.7324788844071564,-0.7324788844071564,1.4528928633110014,-1.4528928633110014
2023,47,East Texas A&M,0.7106900260897852,-0.7106900260897852,-0.8063161453052643,0.8063161453052643
2023,101,Maryland,0.7077811260105664,-0.7077811260105664,1.281882198336697,-1.281882198336697
2023,88,Kentucky,0.6958411319704975,-0.6958411319704975,0.6224021222466078,-0.6224021222466078
2023,104,Memphis,0.6530235389435474,-0.6530235389435474,0.08247488830789036,-0.08247488830789036
2023,234,Wisconsin,0.6204500820599764,-0.6204500820599764,0.5271505048518954,-0.5271505048518954
2023,7,App State,0.6154602118213983,-0.6154602118213983,-0.150828690555874,0.150828690555874
2023,209,UNLV,0.584243786004463,-0.584243786004463,0.09899591858430369,-0.09899591858430369
2023,130,North Carolina,0.5816101678886173,-0.5816101678886173,1.4836542418416008,-1.4836542418416008
2023,10,Arkansas,0.5791457869812121,-0.5791457869812121,0.5173344379128507,-0.5173344379128507
2023,197,Toledo,0.5756188323910006,-0.5756188323910006,0.5639397346489111,-0.5639397346489111
2023,157,Rice,0.5641878240226736,-0.5641878240226736,0.2176553356136588,-0.2176553356136588
2023,228,West Virginia,0.5554822353514842,-0.5554822353514842,1.2334900410984366,-1.2334900410984366
2023,156,Rhode Island,0.5404657912350829,-0.5404657912350829,-1.1585397649037787,1.1585397649037787
2023,79,Iowa,0.5359982400161236,-0.5359982400161236,0.8045594459075741,-0.8045594459075741
2023,222,Virginia Tech,0.5187455852110079,-0.5187455852110079,0.9295411756122326,-0.9295411756122326
2023,160,Rutgers,0.5025890350279582,-0.5025890350279582,0.7631760394415522,-0.7631760394415522
2023,113,Mississippi State,0.5023012042487024,-0.5023012042487024,0.13555386253063423,-0.13555386253063423
2023,140,Northwestern,0.49438186683415203,-0.49438186683415203,0.6214195332298097,-0.6214195332298097
2023,15,Austin Peay,0.49202442414965775,-0.49202442414965775,1.0744855835787746,-1.0744855835787746
2023,227,Weber State,0.4914243355194061,-0.4914243355194061,-0.987431777050799,0.987431777050799
2023,39,Colorado,0.48944119578071615,-0.48944119578071615,0.43904485991501746,-0.43904485991501746
2023,96,Louisiana,0.4894129621449716,-0.4894129621449716,-0.10846258244129127,0.10846258244129127
2023,82,Jacksonville State,0.48374816693401557,-0.48374816693401557,0.7978818946870421,-0.7978818946870421
2023,127,Nicholls,0.4630245179191011,-0.4630245179191011,-0.9269829970204779,0.9269829970204779
2023,147,Old Dominion,0.4472397684687982,-0.4472397684687982,-0.30617565978878264,0.30617565978878264
2023,16,BYU,0.44414017805667705,-0.44414017805667705,0.4248030308496677,-0.4248030308496677
2023,9,Arizona State,0.4258146779223631,-0.4258146779223631,-0.06926013284309372,0.06926013284309372
2023,231,Western Kentucky,0.4214002956678769,-0.4214002956678769,0.7182252407575899,-0.7182252407575899
2023,1,Air Force,0.41858829530011915,-0.41858829530011915,0.6892178066988721,-0.6892178066988721
2023,136,Northern Arizona,0.41311059269088524,-0.41311059269088524,-1.251549457810074,1.251549457810074
2023,35,Cincinnati,0.40874977512370536,-0.40874977512370536,0.15047181279540386,-0.15047181279540386
2023,126,New Mexico State,0.40788454905698274,-0.40788454905698274,0.7357545002579695,-0.7357545002579695
2023,74,Illinois,0.39910598225006627,-0.39910598225006627,0.5036174499650146,-0.5036174499650146
2023,181,Stanford,0.39605619893625676,-0.39605619893625676,-0.2594309763454344,0.2594309763454344
2023,236,Wyoming,0.3952164805411192,-0.3952164805411192,0.2538151459084,-0.2538151459084
2023,194,Texas State,0.3860100209849455,-0.3860100209849455,0.3055623507959511,-0.3055623507959511
2023,37,Coastal Carolina,0.38581602059127157,-0.38581602059127157,0.42742167054529184,-0.42742167054529184
2023,59,Fresno State,0.38096827903634845,-0.38096827903634845,0.3403611569473633,-0.3403611569473633
2023,21,Boston College,0.36546643045864846,-0.36546643045864846,-0.051113535733828284,0.051113535733828284
2023,108,Miami (OH),0.36427864450056907,-0.36427864450056907,0.8216199823089232,-0.8216199823089232
2023,143,Ohio,0.36197690335007066,-0.36197690335007066,0.6828840628224109,-0.6828840628224109
2023,139,Northern Iowa,0.3616377943164095,-0.3616377943164095,-0.32181162710162786,0.32181162710162786
2023,77,Indiana,0.34631883784139533,-0.34631883784139533,-0.013441760354049422,0.013441760354049422
2023,122,Nebraska,0.3372246754420201,-0.3372246754420201,0.8393946770433381,-0.8393946770433381
2023,99,Maine,0.3306792207479183,-0.3306792207479183,-1.4002802162727863,1.4002802162727863
2023,29,Central Arkansas,0.3277137601217509,-0.3277137601217509,0.4626605648910895,-0.4626605648910895
2023,213,UTSA,0.31583874171943876,-0.31583874171943876,0.8450410697104254,-0.8450410697104254
2023,224,Wake Forest,0.31219491305853775,-0.31219491305853775,0.24185095458959135,-0.24185095458959135
2023,129,North Alabama,0.26638178916992783,-0.26638178916992783,1.3272708131404347,-1.3272708131404347
2023,111,Middle Tennessee,0.2602669287234744,-0.2602669287234744,0.09375685385015167,-0.09375685385015167
2023,135,North Texas,0.23219775475421486,-0.23219775475421486,-0.21819427455934415,0.21819427455934415
2023,138,Northern Illinois,0.22115947065936406,-0.22115947065936406,0.19391476034510238,-0.19391476034510238
2023,0,Abilene Christian,0.20969968074766734,-0.20969968074766734,-1.2468411767427712,1.2468411767427712
2023,174,South Florida,0.20776725891089068,-0.20776725891089068,-0.4265321462311631,0.4265321462311631
2023,22,Bowling Green,0.20400566645333942,-0.20400566645333942,0.5400039442401837,-0.5400039442401837
2023,155,Purdue,0.20088504919884703,-0.20088504919884703,0.6486504510908431,-0.6486504510908431
2023,18,Baylor,0.19776789694405075,-0.19776789694405075,0.2189235301600782,-0.2189235301600782
2023,125,New Mexico,0.1880885175316753,-0.1880885175316753,-0.7319075473658881,0.7319075473658881
2023,40,Colorado State,0.18583166194153147,-0.18583166194153147,-0.15638832413275328,0.15638832413275328
2023,184,Syracuse,0.17684200720597937,-0.17684200720597937,0.6620753390999171,-0.6620753390999171
2023,221,Virginia,0.16724095034035752,-0.16724095034035752,0.8264933158968495,-0.8264933158968495
2023,211,UT Martin,0.15362979379683783,-0.15362979379683783,0.05703791820602712,-0.05703791820602712
2023,182,Stephen F. Austin,0.14287621729944597,-0.14287621729944597,-0.35307870862202184,0.35307870862202184
2023,232,Western Michigan,0.13050598362201987,-0.13050598362201987,-0.2610737951548004,0.2610737951548004
2023,45,East Carolina,0.11036179584181369,-0.11036179584181369,0.002693679945362143,-0.002693679945362143
2023,31,Central Michigan,0.10172941272708147,-0.10172941272708147,-0.7506715932808378,0.7506715932808378
2023,63,Georgia Southern,0.08330085042438323,-0.08330085042438323,0.4911492258707758,-0.4911492258707758
2023,100,Marshall,0.07258767628001302,-0.07258767628001302,0.4925629117202693,-0.4925629117202693
2023,219,Vanderbilt,0.06255685236133329,-0.06255685236133329,0.00716469890444089,-0.00716469890444089
2023,25,Buffalo,0.04612400543158235,-0.04612400543158235,-0.23610780686182392,0.23610780686182392
2023,202,UAB,0.04335250939710011,-0.04335250939710011,-0.054356881663830854,0.054356881663830854
2023,179,Southern Utah,0.028345916853626776,-0.028345916853626776,-1.2831241760686851,1.2831241760686851
2023,237,Youngstown State,0.027335854314521214,-0.027335854314521214,1.348955914180954,-1.348955914180954
2023,215,Utah State,0.017612331310519935,-0.017612331310519935,0.3757569549373016,-0.3757569549373016
2023,61,Gardner-Webb,0.017149359083552865,-0.017149359083552865,-2.153839168234503,2.153839168234503
2023,110,Michigan State,0.013634532970671725,-0.013634532970671725,0.12834483679963124,-0.12834483679963124
2023,124,New Hampshire,-0.0037996070130746954,0.0037996070130746954,-0.658155320748459,0.658155320748459
2023,165,Sam Houston,-0.007057534424989509,0.007057534424989509,-0.033569466734217845,0.033569466734217845
2023,64,Georgia State,-0.012085545263066653,0.012085545263066653,0.3022757336390017,-0.3022757336390017
2023,116,Monmouth,-0.014740504454211196,0.014740504454211196,-2.4080154662710584,2.4080154662710584
2023,152,Pittsburgh,-0.015527813677535434,0.015527813677535434,1.1633449489692322,-1.1633449489692322
2023,177,Southern Illinois,-0.01625900201119623,0.01625900201119623,1.4814319008467454,-1.4814319008467454
2023,68,Holy Cross,-0.0379472356591128,0.0379472356591128,0.53601101659914,-0.53601101659914
2023,33,Charlotte,-0.0733767612359485,0.0733767612359485,-0.737791424626851,0.737791424626851
2023,204,UC Davis,-0.08035112086003049,0.08035112086003049,-0.9782948532023458,0.9782948532023458
2023,167,San Diego State,-0.08040119723356935,0.08040119723356935,0.10090716092488831,-0.10090716092488831
2023,212,UTEP,-0.08260389696272365,0.08260389696272365,-0.13682030339482765,0.13682030339482765
2023,13,Army,-0.08622981641549063,0.08622981641549063,0.20927699471011604,-0.20927699471011604
2023,112,Minnesota,-0.08672866206608902,0.08672866206608902,1.0433506266784434,-1.0433506266784434
2023,71,Howard,-0.11035275315359355,0.11035275315359355,0.45542898067551824,-0.45542898067551824
2023,55,Florida Atlantic,-0.11986427102830093,0.11986427102830093,0.21913161750251542,-0.21913161750251542
2023,201,Tulsa,-0.14452973221398388,0.14452973221398388,0.059786165385782436,-0.059786165385782436
2023,50,Eastern Michigan,-0.17172475096932263,0.17172475096932263,-0.27064460742643015,0.27064460742643015
2023,121,Navy,-0.1823297221469636,0.1823297221469636,-0.4318119340174062,0.4318119340174062
2023,69,Houston,-0.18321488473581427,0.18321488473581427,0.517206359406474,-0.517206359406474
2023,178,Southern Miss,-0.19076511454839512,0.19076511454839512,-0.10618122276829345,0.10618122276829345
2023,24,Bucknell,-0.19227880890344834,0.19227880890344834,-0.40293903645437357,0.40293903645437357
2023,86,Kennesaw State,-0.22548999562366098,0.22548999562366098,0.6151913186777879,-0.6151913186777879
2023,67,Hawai'i,-0.2519587916517183,0.2519587916517183,-0.3672521372095486,0.3672521372095486
2023,115,Missouri State,-0.2618906137711501,0.2618906137711501,0.02729967911949312,-0.02729967911949312
2023,123,Nevada,-0.27847870360559335,0.27847870360559335,-0.7103639653612575,0.7103639653612575
2023,56,Florida International,-0.284123901603252,0.284123901603252,-0.05891577269436536,0.05891577269436536
2023,203,UAlbany,-0.28828810357737117,0.28828810357737117,-0.12736263786753607,0.12736263786753607
2023,11,Arkansas State,-0.3135935639310015,0.3135935639310015,0.32590435685761976,-0.32590435685761976
2023,102,Massachusetts,-0.31536644985134565,0.31536644985134565,-0.18020619904455687,0.18020619904455687
2023,97,Louisiana Tech,-0.3372480713111499,0.3372480713111499,0.015475068806982852,-0.015475068806982852
2023,166,Samford,-0.36323116718065995,0.36323116718065995,-0.1982924996508369,0.1982924996508369
2023,207,UConn,-0.3670601546501143,0.3670601546501143,0.027769646221551966,-0.027769646221551966
2023,186,Tarleton State,-0.3769309854705768,0.3769309854705768,-1.5851217230051093,1.5851217230051093
2023,17,Ball State,-0.37848011328384357,0.37848011328384357,0.24592352561236566,-0.24592352561236566
2023,161,SE Louisiana,-0.47776900500534536,0.47776900500534536,-1.1000697770446446,1.1000697770446446
2023,171,South Carolina State,-0.5156027159440458,0.5156027159440458,-1.9493149346770986,1.9493149346770986
2023,2,Akron,-0.5383470682556615,0.5383470682556615,-0.43361957948994906,0.43361957948994906
2023,119,Murray State,-0.5397726556285444,0.5397726556285444,-1.2837648046533392,1.2837648046533392
2023,34,Chattanooga,-0.5490709999490655,0.5490709999490655,-1.6242558986821918,1.6242558986821918
2023,208,UL Monroe,-0.5741304375786435,0.5741304375786435,-0.4544092666194246,0.4544092666194246
2023,41,Delaware,-0.6066093200414954,0.6066093200414954,-0.8285456330059229,0.8285456330059229
2023,229,Western Carolina,-0.6095505885925985,0.6095505885925985,-0.9536277531550807,0.9536277531550807
2023,187,Temple,-0.6754220167460325,0.6754220167460325,-0.4055652748714784,0.4055652748714784
2023,233,William & Mary,-0.6760083183548483,0.6760083183548483,-1.4677084137204202,1.4677084137204202
2023,51,Eastern Washington,-0.6784708754772566,0.6784708754772566,1.642514754474978,-1.642514754474978
2023,90,Lafayette,-0.6892311553124734,0.6892311553124734,-2.081326843682518,2.081326843682518
2023,106,Merrimack,-0.6911551196456318,0.6911551196456318,-1.4744484152872412,1.4744484152872412
2023,4,Alabama A&M,-0.7151753120787012,0.7151753120787012,-1.8230088097056925,1.8230088097056925
2023,87,Kent State,-0.7450112629999563,0.7450112629999563,-0.8914716492585276,0.8914716492585276
2023,52,Elon,-0.7507467276503231,0.7507467276503231,0.08916722778558542,-0.08916722778558542
2023,141,Northwestern State,-0.7812692540204993,0.7812692540204993,0.22199899127275396,-0.22199899127275396
2023,172,South Dakota,-0.7981748021552403,0.7981748021552403,0.7744918797383453,-0.7744918797383453
2023,76,Incarnate Word,-0.8106297744876645,0.8106297744876645,-0.9060591996663604,0.9060591996663604
2023,6,Alcorn State,-0.8490244376243777,0.8490244376243777,-2.0796760123051756,2.0796760123051756
2023,133,North Dakota,-0.8543631051857622,0.8543631051857622,0.46662063989873886,-0.46662063989873886
2023,95,Long Island University,-0.8798607889718736,0.8798607889718736,-0.14429281343862915,0.14429281343862915
2023,175,Southeast Missouri State,-0.9072632035976274,0.9072632035976274,-0.6194810267358896,0.6194810267358896
2023,49,Eastern Kentucky,-0.9225617101758903,0.9225617101758903,-0.6526224447394654,0.6526224447394654
2023,73,Idaho State,-0.9238698626485644,0.9238698626485644,0.16276909606457843,-0.16276909606457843
2023,180,St. Francis (PA),-0.932001989789055,0.932001989789055,-0.20379889498716022,0.20379889498716022
2023,132,North Carolina Central,-0.9384560289477334,0.9384560289477334,-1.1493426904827468,1.1493426904827468
2023,81,Jackson State,-0.947273674349106,0.947273674349106,-1.644551932491007,1.644551932491007
2023,153,Portland State,-0.9578324888676607,0.9578324888676607,-0.17687242092391237,0.17687242092391237
2023,54,Florida A&M,-0.9582905213586475,0.9582905213586475,0.8056417970110458,-0.8056417970110458
2023,217,VMI,-0.9635487746287102,0.9635487746287102,-0.8379227905893126,0.8379227905893126
2023,216,Utah Tech,-0.9704390270866667,0.9704390270866667,0.6430865427855651,-0.6430865427855651
2023,137,Northern Colorado,-0.9802898400964819,0.9802898400964819,-1.8323508371512935,1.8323508371512935
2023,70,Houston Christian,-1.0327693898272252,1.0327693898272252,0.04880812402438445,-0.04880812402438445
2023,19,Bethune-Cookman,-1.0387053556190136,1.0387053556190136,-2.4011489537574464,2.4011489537574464
2023,220,Villanova,-1.056237303300419,1.056237303300419,1.57774960164446,-1.57774960164446
2023,118,Morgan State,-1.0890453678262335,1.0890453678262335,-0.09553355226766036,0.09553355226766036
2023,60,Furman,-1.0972769086743392,1.0972769086743392,0.41705309047802247,-0.41705309047802247
2023,230,Western Illinois,-1.109472553718825,1.109472553718825,0.653141884852914,-0.653141884852914
2023,198,Towson,-1.1199808685974435,1.1199808685974435,-0.40654042158210457,0.40654042158210457
2023,46,East Tennessee State,-1.1669390282504248,1.1669390282504248,-0.7681971176188451,0.7681971176188451
2023,189,Tennessee State,-1.181760175030998,1.181760175030998,-1.073070661886747,1.073070661886747
2023,32,Charleston Southern,-1.20093419630213,1.20093419630213,-1.5701952205595373,1.5701952205595373
2023,78,Indiana State,-1.2221944662253001,1.2221944662253001,-2.783749678253354,2.783749678253354
2023,193,Texas Southern,-1.2282307027060302,1.2282307027060302,-2.7369449907337717,2.7369449907337717
2023,190,Tennessee Tech,-1.2304233605389467,1.2304233605389467,-2.2183084467883125,2.2183084467883125
2023,183,Stony Brook,-1.2356504742714933,1.2356504742714933,-2.298786688199342,2.298786688199342
2023,91,Lamar,-1.3820251952290112,1.3820251952290112,0.5751362998877347,-0.5751362998877347
2023,223,Wagner,-1.4057177573281519,1.4057177573281519,-2.0626879699608,2.0626879699608
2023,154,Prairie View A&M,-1.4113785116437534,1.4113785116437534,-2.594266448948478,2.594266448948478
2023,159,Robert Morris,-1.5168172812609593,1.5168172812609593,-1.7529828688611158,1.7529828688611158
2023,196,The Citadel,-1.5494944029593025,1.5494944029593025,-1.510114715603543,1.510114715603543
2023,30,Central Connecticut,-1.5825172512204173,1.5825172512204173,-2.9415837485148053,2.9415837485148053
2023,28,Campbell,-1.6621916341726835,1.6621916341726835,0.7429148154298905,-0.7429148154298905
2023,48,Eastern Illinois,-1.6792398388194374,1.6792398388194374,0.8253905735189234,-0.8253905735189234
2023,44,Duquesne,-1.6886998325120497,1.6886998325120497,-1.048506736926167,1.048506736926167
2023,158,Richmond,-1.7436511759123556,1.7436511759123556,-0.8968852535428055,0.8968852535428055
2023,164,Sacred Heart,-1.7489784843212457,1.7489784843212457,-1.0752506403356341,1.0752506403356341
2023,42,Delaware State,-1.7709883102117994,1.7709883102117994,-1.1369725035506053,1.1369725035506053
2023,26,Cal Poly,-1.790287089171409,1.790287089171409,-1.9471914528813816,1.9471914528813816
2023,12,Arkansas-Pine Bluff,-1.792842812780407,1.792842812780407,-1.3076372316055738,1.3076372316055738
2023,235,Wofford,-1.8172307799586618,1.8172307799586618,-0.9509366489477437,0.9509366489477437
2023,105,Mercer,-1.8244533492501933,1.8244533492501933,-0.5613481437819541,0.5613481437819541
2023,131,North Carolina A&T,-1.8450074908041019,1.8450074908041019,-1.4787550523996158,1.4787550523996158
2023,66,Grambling,-1.8969617323426124,1.8969617323426124,-0.30832323174547455,0.30832323174547455
2023,128,Norfolk State,-1.9477074904466587,1.9477074904466587,-2.938867793581719,2.938867793581719
2023,103,McNeese,-2.034410892235523,2.034410892235523,-0.9716381113989123,0.9716381113989123
2023,38,Colgate,-2.136653140168397,2.136653140168397,-1.3036186686316884,1.3036186686316884
2023,23,Bryant,-2.6475779107872017,2.6475779107872017,0.7712385034957454,-0.7712385034957454
